num,title
21720, 荷兰国际集团将太平洋安泰人寿保险的50%股权出售给建设银行
21721, 荷兰国际集团将太平洋安泰人寿保险的50%股权出售给建设银行
21722, 荷兰国际集团将通过债券置换融资7.45亿欧元以充实资本
21723," 荷兰国际集团将在零售银行裁员2,000人；第三季度净利润飙升"
21724, 荷兰国际集团将作价26亿欧元把拉美子公司售予GrupoSura
21725, 荷兰国际集团接近将其马来西亚寿险业务出售给友邦保险－消息
21726, 荷兰国际集团就偿还救助资金达成新协议
21727, 荷兰国际集团考虑退出在中国的一家保险合资公司－报导
21728, 荷兰国际集团利润增长24%，但希腊债券相关减值达3.1亿欧元
21729, 荷兰国际集团旗下亚洲寿险业务拍卖进入关键阶段
21730, 荷兰国际集团确认或将退出在中国的一家保险合资企业
21731, 荷兰国际集团收购花旗集团CitiStreet的计划通过反垄断审查 >C
21732, 荷兰国际集团希望入股中国邮政储蓄银行－报导
21733, 荷兰国际集团希望为东南亚及日本业务找到单一买家－彭博新闻
21734, 荷兰国际集团寻求出售旗下汽车租赁业务－报导
21735, 荷兰国际集团亚洲私人银行资产获得五份竞购提议－知情人士
21736, 荷兰国际集团亚洲私人银行资产获得五份竞购提议－知情人士
21737, 荷兰国际集团已偿还20亿欧元政府资金
21738, 荷兰国际集团正剥离美国网络银行业务，但未透露细节
21739, 荷兰国际集团正组建新银团准备收购荷兰银行－报导
21740, 荷兰国际集团证实可能出售旗下汽车租赁子公司 >ING
21741, 荷兰国际集团子公司将以每股43.50美元的现金收购Gables >GBP
21742, 荷兰国际集团作价1亿欧元向RGA Inc.出售旗下美国再保险业务
21743," 荷兰国际旗下地产投资基金斥资6,800万美元收购香港一办公楼"
21744, 荷兰合作银行(Rabobank)首席执行长称公司2006年取得开门红
21745, 荷兰合作银行：拟购中国杭州联合银行股权比例降至10%
21746, 荷兰合作银行：拟购中国杭州联合银行股权比例降至10%
21747, 荷兰合作银行：仍在就希腊债务展期进行谈判，愿意参与该计划
21748, 荷兰合作银行：维持2005年利润增长10%-12%的预期不变
21749, 荷兰合作银行：未来20年美元将保持主要储备货币地位
21750, 荷兰合作银行05年实现净利润20.8亿欧元，04年为17.9亿欧元
21751, 荷兰合作银行CEO：将提高在荷兰大城市的市场占有率
21752, 荷兰合作银行保险子公司完成与Eureko旗下荷兰业务的合并
21753," 荷兰合作银行斥资7,800万欧元收购土耳其Sekerbank 36.5%股权"
21754, 荷兰合作银行董事长：对集团06年盈利增长持乐观态度
21755, 荷兰合作银行发行1.90亿港元2013年到期的零息债券
21756, 荷兰合作银行将把结构性投资工具Tango纳入资产负债表
21757, 荷兰合作银行将把亚洲地区结构性融资业务部门办公地迁至香港
21758, 荷兰合作银行将购买中国农业银行约0.5%的股份
21759, 荷兰合作银行将透过汇丰发行10亿港元2012年6月到期的大额存单
21760, 荷兰合作银行今年上半年净利润增长12%，至9.41亿欧元
21761, 荷兰合作银行进军中国农业领域－高管
21762, 荷兰合作银行首席执行长：放弃收购罗马尼亚银行CEC的多数股权
21763, 荷兰合作银行完成收购Mid-State Bank &amp; Trust的交易
21764, 荷兰合作银行以管理层收购方式出售旗下私人资本运营业务
21765, 荷兰皇家帝斯曼：中止与华北制药的合约，维持2010年收入预期
21766, 荷兰皇家孚宝集团计划在中国海南岛建设石油存储设施
21767, 荷兰皇家孚宝集团寻求参与建设中国石油储备基地－报纸
21768, 荷兰皇家壳牌(Shell)获得澳大利亚更多勘探权>RDSB.LN
21769, 荷兰皇家壳牌：将开始恢复美国墨西哥湾石油生产，监控新风暴
21770, 荷兰皇家壳牌：将推迟与神华集团的煤制油项目－管理人士
21771, 荷兰皇家壳牌：没有修改对Arrow Energy 34.4亿澳元的收购提议
21772, 荷兰皇家壳牌：尼日利亚Bonga油田出口遭遇不可抗力
21773, 荷兰皇家壳牌：尼日利亚Bonny Light原油日输出量降低15万桶
21774, 荷兰皇家壳牌：正就出售德国和英国的炼油厂与Essar谈判
21775, 荷兰皇家壳牌Brinded：对很快能恢复尼日利亚的生产表示乐观
21776, 荷兰皇家壳牌CEO预计经济好转后可能出现石油供应危机
21777, 荷兰皇家壳牌称其北美天然气产量将提高
21778, 荷兰皇家壳牌从墨西哥湾采油平台上撤离更多雇员
21779, 荷兰皇家壳牌担心阿拉斯加钻探计划将推迟一年－《金融时报》
21780, 荷兰皇家壳牌第二季度调整后利润增长56%至65.5亿美元
21781, 荷兰皇家壳牌第三财季利润激增，因此前投资开始产生回报
21782, 荷兰皇家壳牌第四季度净利润43.68亿美元，上年同期45.71亿
21783, 荷兰皇家壳牌发现新气田，或为Ormen Lange气田以来最大
21784, 荷兰皇家壳牌否认计划在未来数月出售主要尼日利亚资产－部长
21785, 荷兰皇家壳牌高管：到2020年天然气将满足20%的全球能源需求
21786, 荷兰皇家壳牌管理人士：明年7月前开始华南新厂的商业生产
21787, 荷兰皇家壳牌计划关闭Pernis炼油厂的三套装置－消息人士
21788, 荷兰皇家壳牌计划在中国南部兴建润滑脂调和厂
21789, 荷兰皇家壳牌计划在中国南部兴建润滑脂调和厂
21790, 荷兰皇家壳牌将出售欧洲液化石油气业务和其他资产－金融时报
21791, 荷兰皇家壳牌将从中国向美国运送原油 - 船舶经纪人-2-
21792, 荷兰皇家壳牌将以10亿美元出售大部分非洲下游业务
21793, 荷兰皇家壳牌将与神华集团签署煤气化技术合作协议－报导
21794, 荷兰皇家壳牌开始关闭墨西哥湾海底油井，以防范热带风暴Gustav
21795, 荷兰皇家壳牌考虑斥资67亿美元收购RIL气田权益－报导
21796, 荷兰皇家壳牌拟出售MacKenzie天然气管道项目权益
21797, 荷兰皇家壳牌上周六将110名非主要员工撤离美国墨西哥湾
21798, 荷兰皇家壳牌疏散墨西哥湾非必需工作人员
21799, 荷兰皇家壳牌为中国石油炼油厂安装新原油蒸馏装置
21800, 荷兰皇家壳牌位于阿拉巴马州莫比尔的化工厂已恢复50%产能
21801, 荷兰皇家壳牌以13亿美元将炼油厂及其他资产售予Essar
21802, 荷兰皇家壳牌有限公司并不打算撤出尼日利亚－管理人士
21803, 荷兰皇家壳牌有限公司墨西哥湾产量可能在3至5天后提高
21804, 荷兰皇家壳牌有限公司因Gustav风暴临近而撤离墨西哥湾员工
21805, 荷兰皇家壳牌有限公司在尼日利亚的石油出口受不可抗力扰断
21806, 荷兰皇家壳牌再次推迟启动Pernis炼油厂一汽油生产装置－彭博
21807, 荷兰皇家壳牌在尼日利亚的原油生产设施再次遭袭－武装组织
21808, 荷兰皇家壳牌证实其尼日利亚石油管线前夜遇袭
21809, 荷兰监管部门批准伦敦证交所收购LCH多数股权-知情人士
21810, 荷兰金融监管机构：没有对富通集团展开正式调查
21811, 荷兰跑车生产商世爵已同意收购萨博
21812, 荷兰设计快速通道程序，允许SEC注册企业在Euronext上市
21813, 荷兰退休基金购入汇源果汁可转换债券
21814, 荷兰央行：富通财团对荷兰银行的潜在竞购交易存在风险
21815, 荷兰央行：富通集团的问题已经解决，并提供了保障
21816, 荷兰央行：正密切关注荷兰银行竞购交易发展
21817, 荷兰一学者将就荷兰银行LaSalle出售案作出建议－报导
21818, 荷兰银行(ABN Amro)将从于6月份在中国开设第四家分行
21819, 荷兰银行(ABN AMRO)任命邱致中为中国业务的董事长
21820, 荷兰银行、瑞富公司(Refco)瞄准中国期货公司，欲建立合资企业
21821, 荷兰银行：2007年有望实现每股收益约2.30欧元
21822, 荷兰银行：就LaSalle出售交易受阻向荷兰最高法院提起上诉>ABN
21823, 荷兰银行：尚未就LaSalle出售交易受阻向最高法院提出上诉 >ABN
21824, 荷兰银行：已同BPI达成协议，结束双方之间的法律纠纷
21825, 荷兰银行：已同BPI达成协议，结束双方之间的法律纠纷
21826, 荷兰银行：由富通、苏格兰皇家银行等牵头财团未提出竞购提议
21827, 荷兰银行CEO：独立状态价值27欧元/股，分拆价值34-36欧元/股
21828, 荷兰银行CEO：向德意志银行出售资产的交易将在未来几天内完成
21829, 荷兰银行Groenink：仍计划周一与苏格兰皇家银行会晤 >ABN
21830, 荷兰银行Groenink：苏格兰皇家银行仍能竞购LaSalle >ABN
21831," 荷兰银行被处以8,000万美元罚款"
21832, 荷兰银行成功竞标台湾台东企银分支机构网络
21833, 荷兰银行成功竞标台湾台东企银分支机构网络
21834, 荷兰银行出售合资企业ABN Amro Mellon股权的交易业已完成
21835, 荷兰银行出售美国子公司交易被叫停
21836, 荷兰银行大股东要求其CEO下台
21837, 荷兰银行高管：对来自财团的竞购持中性立场 >ABN
21838, 荷兰银行股东TCI：欢迎苏格兰皇家银行财团的竞购报价
21839, 荷兰银行股东已表决同意将公司出售
21840, 荷兰银行股东已表决同意将公司出售
21841, 荷兰银行和中国海通证券签订产品合作谅解备忘录
21842, 荷兰银行计划入股银河期货经纪有限公司 - 报导
21843, 荷兰银行监事会和管理委员会新架构与成员提名出炉
21844, 荷兰银行将其在中国基金管理合资公司的持股比例提高到49%
21845, 荷兰银行将其在中国基金管理合资公司的持股比例提高到49%
21846, 荷兰银行将台湾股市评级从中性下调至减持-2-
21847, 荷兰银行将台湾股市评级从中性下调至减持-2-
21848, 荷兰银行将于周二或周三就LaSalle出售交易受阻上诉－消息人士
21849, 荷兰银行将在未来5年内外包信息技术工作
21850, 荷兰银行将针对法院叫停LaSalle出售交易的裁决提起上诉 >ABN
21851, 荷兰银行拒绝就有关其将收购台湾远东银行股权的报导置评
21852, 荷兰银行决定对两份收购提议持中立态度
21853, 荷兰银行考虑出售旗下巴西业务－报纸
21854, 荷兰银行控股公司就收购Antonveneta控股权事宜签订协议>ABN
21855, 荷兰银行控股公司上调对Antonveneta的收购报价
21856, 荷兰银行控股公司证实接到巴克莱集团调整后的收购方案
21857, 荷兰银行控股公司证实接到巴克莱集团调整后的收购方案
21858, 荷兰银行拟在台湾新增200名财富管理业务经理－报导
21859, 荷兰银行聘请高盛集团担当巴克莱潜在竞购案的顾问
21860, 荷兰银行旗下投资机构将推出一只中印股票投资基金
21861, 荷兰银行千亿美元交易立下里程碑
21862, 荷兰银行前中国区执行总裁将加入星展集团－知情人士
21863, 荷兰银行取消公布3Q财报；业绩披露节奏向苏格兰皇家银行看齐
21864, 荷兰银行仍欢迎其他买家竞购子公司LaSalle
21865, 荷兰银行收购了澳大利亚Lane Cove Tunnel收费隧道14.9%股权
21866, 荷兰银行首席执行长：不会阻止其他方竞购该公司
21867, 荷兰银行首席执行长：银团收购的相关风险可以被接受－报导
21868, 荷兰银行首席执行长致信员工，支持巴克莱的合并提议
21869, 荷兰银行特别股东大会批准新一届管理层人事任命
21870, 荷兰银行同意向Mordashov发放数十亿欧元信贷 - 知情人士
21871, 荷兰银行退出新西兰业务；ABN Amro Craigs将回购RBS所持股权
21872, 荷兰银行完成从苏格兰皇家银行集团的法律剥离
21873, 荷兰银行完成玉山商业银行新台币100.5亿元债券抵押证券发行
21874, 荷兰银行为日月光半导体安排了2亿美元的有资产担保证券交易
21875, 荷兰银行希望支付5亿美元罚金，就美国刑事调查达成和解
21876, 荷兰银行向越南支付450万美元赔偿金
21877, 荷兰银行邀请苏格兰皇家银行、西班牙国家银行和富通集团商谈
21878, 荷兰银行邀请苏格兰皇家银行、西班牙国家银行和富通集团商谈
21879, 荷兰银行邀请苏格兰皇家银行、西班牙国家银行和富通集团商谈
21880, 荷兰银行与巴克莱的合并交易或将在14天内签署－消息人士
21881, 荷兰银行与苏格兰皇家银行就购回部分业务举行谈判－报导
21882, 荷兰银行与招商证券达成谅解备忘录，合作开发新银行产品
21883, 荷兰银行预计新近收购的台湾业务将于08年9月前后实现盈利
21884, 荷兰银行员工呼吁股东投票反对TCI的提议－报纸
21885, 荷兰银行最大股东荷兰国际集团更青睐现金收购提议
21886, 荷兰政府：Telefonica未曾就收购KPN事宜与其接洽>TEF
21887, 荷兰政府或阻止德意志交易所和纽约泛欧交易所的补救措施-报导
21888, 荷兰政府将四家银行列为“大到不容倒”的银行
21889, 荷兰政府向Fortis Netherlands提供340亿欧元短期贷款
21890, 荷兰最高法院：需要三至四个月时间来审理荷兰银行上诉>ABN
21891, 荷兰最高法院于6月底或7月初前对LaSalle上诉案做出裁决－报导
21892, 荷美尔食品将收购联合利华旗下四季宝品牌花生酱业务
21893, 荷银：周三将与苏格兰皇家银行、西班牙国家银行和富通会面
21894, 荷银：周三将与苏格兰皇家银行、西班牙国家银行和富通会面
21895, 荷银：周三将与苏格兰皇家银行、西班牙国家银行和富通会面
21896, 赫克力收购上海合资企业其余40%的股权 >HPC
21897, 赫斯基能源：2008年第三季度开钻中国南海第二口天然气井
21898, 赫斯基能源：仍在考虑亚洲子公司包括分拆在内的诸多方案
21899, 赫斯基能源1Q净利润增长36%，受White Rose油田推动
21900, 赫斯基能源CEO：今年年中将确定东南亚油气资产的分拆上市方案
21901, 赫斯基能源不久将开发南中国海天然气田
21902, 赫斯基能源第一财季净利润增长，因产量增加 >HSE.T
21903, 赫斯基能源计划中国南海荔湾气田于2012/2013年开始产气
21904, 赫斯基能源将在今年底或明年初递交荔湾3-1气田开发计划
21905, 赫斯基能源印尼业务总经理在雅加达爆炸事件中受伤－报导
21906, 赫斯基能源与中国海洋石油在南中国海发现中国首个深水气田
21907, 赫斯基能源在中国南海发现第二个大型天然气田
21908, 黑客团体声称再度攻击了索尼旗下的电脑网络
21909, 黑客袭击《太阳报》网站 发布默多克死亡假消息
21910, 黑客组织声称入侵了索尼旗下的电影网站
21911, 黑脸评委将离去 《美国偶像》打问号
21912, 黑龙江完达山乳业可能收购三鹿集团部分业务－报导
21913, 黑莓Curve手机第一季度销量超IPhone
21914, 黑莓Q10能否帮助RIM挽回颓势？
21915, 黑莓Z10∶触屏智能机市场的新角色（一）
21916, 黑莓Z10∶触屏智能机市场的新角色（一）
21917, 黑莓Z10∶触屏智能机市场的新角色（一）
21918, 黑莓帝国被拖垮原因何在？（上）
21919, 黑莓帝国被拖垮原因何在？（上）
21920, 黑莓帝国被拖垮原因何在？（上）
21921, 黑莓发布季度财报 市场地位受到威胁
21922, 黑莓服务故障蔓延至亚洲和北美 (上)
21923, 黑莓服务故障蔓延至亚洲和北美 (上)
21924, 黑莓生产商RIM同意安装系统以供印度安全机构将信息解密－报导
21925, 黑莓生产商RIM协助印度政府监控
21926, 黑莓手机首次登陆中国零售市场
21927, 黑莓新手机延期上市 股价重挫15%
21928, 黑莓制造商RIM大规模瘦身以自救 (上)
21929, 黑莓制造商RIM大规模瘦身以自救 (上)
21930, 黑色星期四部分交易取消 有人欢喜有人愁
21931, 黑石管理人士：人民币实现完全自由兑换为时尚早
21932, 黑石集团：人民币基金已筹得一半资金－报导
21933, 黑石集团第四财季亏损收窄；业绩超过华尔街预期 >BX
21934, 黑石集团第一财季转为盈利，业绩好于预期 >BX
21935, 黑石集团和KKR考虑对Billabong提出收购－《金融时报》
21936, 黑石集团及其投资的能源公司筹资10亿美元开发页岩油田
21937, 黑石集团将以约30亿美元收购Emdeon－报导
21938, 黑石集团就收购Emdeon事宜展开深入谈判－知情人士
21939, 黑石集团就收购英国酒店集团Mint进行排他性谈判－知情人
21940, 黑石集团料将募集一支超过20亿美元的亚洲房地产基金－彭博
21941, 黑石集团拟以27亿美元出售Broadgate办公区股权 - 彭博新闻
21942, 黑石集团聘任黄翊为中国区董事总经理－路透社
21943, 黑石集团入围花旗集团消费者金融子公司第二轮竞购－知情人士
21944, 黑石集团提出向NBCUniversal转让奥兰多环球影城50%的股份 >BX
21945, 黑石集团与Alta Resources将投资最高10亿美元用于油气资产>BX
21946, 黑石集团与华润置地设立的房地产基金购得南通地块－知情人士
21947, 黑石集团与中投公司联手收购贷款投资组合－报导
21948, 很多投资者预计日本股市明年将飙升
21949, 亨氏否认在中国销售的婴儿营养米粉含有转基因稻米
21950, 亨氏否认在中国销售的婴儿营养米粉含有转基因稻米-2-
21951, 亨氏计划收购更多中国酱油厂家－《金融时报》
21952, 亨氏将从今年6月份起开始使用可口可乐“植物瓶”技术
21953, 亨氏英国工厂Unite工会工人拒绝公司改进后薪酬提议－BBC
21954, 亨氏婴儿食品不再采用中国产牛奶
21955, 恒安国际13上半年度纯利增长14.3%，股价维持平稳
21956, 恒大地产：2012年合约销售额目标为人民币800亿元
21957, 恒大地产：2012年合约销售额目标为人民币800亿元
21958, 恒大地产：2012年合约销售额目标为人民币800亿元
21959, 恒大地产：2012年合约销售额目标为人民币800亿元
21960, 恒大地产：2012年合约销售额目标为人民币800亿元
21961, 恒大地产：2012年合约销售额目标为人民币800亿元
21962," 恒大地产：计划招聘员工5,300人，员工队伍扩充16.5%"
21963, 恒大地产：有关该公司存在会计违规行为的指控失实
21964, 恒大地产12月份合同销售额增长9倍，至人民币40.3亿元
21965, 恒大地产2010年实现净利润人民币75.9亿元，2009年为10.5亿元
21966, 恒大地产2010年实现净利润人民币75.9亿元，2009年为10.5亿元
21967, 恒大地产2月合同销售额人民币12.4亿元，较上年同期增177.7%
21968, 恒大地产IPO行使超额配售权后额外筹资1.094亿美元
21969, 恒大地产计划发行票据筹资以偿还贷款和为项目融资
21970, 恒大地产计划通过发行美元债券筹资5亿美元－知情人士
21971, 恒大地产将斥资人民币19亿元收购广州一处商业房地产项目
21972, 恒大地产将于下周一进行IPO；拟筹资7亿-10亿美元－消息人士
21973, 恒大地产拟通过香港IPO筹资不超过21.3亿美元－合约细则
21974, 恒大地产新购地块价格创广州土地成交价新高－报导
21975, 恒大地产增发2015年到期美元债券筹资6亿美元
21976, 恒大地产涨幅一度达20%；利邦上市首日行情令市场人气好转
21977, 恒大地产涨幅一度达20%；利邦上市首日行情令市场人气好转
21978, 恒鼎实业：达成1.3亿美元的6个月期银贷协议
21979, 恒鼎实业：四川地震未对公司运营造成实质性影响
21980, 恒鼎实业：四川开征煤炭调节基金将使公司8-12月成本增加
21981, 恒鼎实业股东计划通过配股筹资不超过4.039亿港元－合约细则
21982, 恒鼎实业计划发行美元债券－知情人士
21983, 恒鼎实业将2009年产量目标下调11%，受需求疲软影响－管理人士
21984, 恒鼎实业将把附属公司重组为合资公司以收购中国大陆的煤矿
21985, 恒鼎实业将发行价值人民币17.1亿元的可转换债券
21986, 恒鼎实业将以人民币2.415亿元收购煤炭加工和物流公司股权
21987, 恒鼎实业将以人民币3.5亿元收购云南省祖德煤矿
21988, 恒鼎实业可能通过香港IPO交易筹资5.254亿美元－消息人士
21989, 恒鼎实业全球协调人行使超额配股权，额外融资6.147亿港元
21990, 恒鼎实业寻求将4亿美元5年期债券利率定为8.75%－知情人士
21991, 恒鼎实业在四川的煤炭生产正常进行未受暴雨影响
21992, 恒鼎实业在香港挂牌首日飙升；估值高于同类股票
21993, 恒鼎实业在香港挂牌首日飙升；估值高于同类股票
21994, 恒丰金业科技：主席林世荣上周五猝死
21995, 恒丰金业科技发售1.7亿美元公司债，市场人气好转
21996, 恒丰金业科技将从周四开始推介1.5亿美元优先债券－知情人士
21997, 恒丰金业科技选举林世荣妻子任职主席；更改公司名称
21998, 恒丰金业科技主席林世荣猝死－报导
21999, 恒基地产2007财年净利润98.2亿港元，2006财年为135.5亿港元
22000, 恒基地产财年净利润增长58%，受地产销售和租金提振
22001, 恒基地产财年净利增长76%，受地产市场繁荣及重估所得推动
22002, 恒基地产财年净利增长76%，受地产市场繁荣及重估所得推动
22003, 恒基地产斥资4.4亿港元收购了香港新界一块建筑用地
22004, 恒基地产的中国大陆地产项目可能赢利2.2亿美元－报导
22005, 恒基地产和恒基发展将以11.2亿港元向阳光REIT出售商用物业
22006, 恒基地产和新鸿基地产均准备重启REIT发行计划 - 消息人士
22007, 恒基地产和新鸿基地产均准备重启REIT发行计划 - 消息人士
22008, 恒基地产和新世界发展将支付25亿港元补地价
22009, 恒基地产和新世界发展同意为一农地改建项目支付补地价
22010, 恒基地产及其两家关联公司股票停牌
22011, 恒基地产及子公司将向其REIT注入价值8.97亿港元的物业资产
22012, 恒基地产计划在今年实现地产销售额180亿港元-报道
22013, 恒基地产将斥资12.8亿港元收购香港两处住宅项目的控股权
22014, 恒基地产将审核其对恒基中国的私有化出价
22015, 恒基地产将审核其对恒基中国的私有化出价
22016, 恒基地产将通过摩根大通与债券投资者会面－知情人士
22017, 恒基地产可能推迟旗下阳光REIT价值38亿港元的上市计划
22018, 恒基地产拟发1.5亿新元债券，收益率约上浮260个基点-合约细则
22019, 恒基地产欧肇基将辞任首席财务总监一职；辞任7月1日起生效
22020, 恒基地产签订总额至多132.5亿港元的信贷安排协议
22021, 恒基地产上半财年净利润下降87%，受重估损失拖累
22022, 恒基地产上半财年净利润下降87%，受重估损失拖累
22023, 恒基地产上半财年净利润下降87%，受重估损失拖累
22024, 恒基地产上半年将因住宅买卖协议取消损失7.34亿港元
22025, 恒基地产上一财年净利润下降64%，受物业投资重估损失拖累
22026, 恒基地产上一财年净利润下降64%，受物业投资重估损失拖累
22027, 恒基地产希望将拟发行新元债券收益率定在3.65%－合约细则
22028, 恒基地产以20.8亿港元收购公司股东地产权益
22029," 恒基地产以每平方英尺60,000港元出售半山一处豪宅"
22030, 恒基地产预计09年在中国大陆的地产销售收入不超人民币40亿元
22031, 恒基地产预计2010年地产销售额和2009年大致相当
22032, 恒基地产预计2011年地产销售额约为200亿港元－报导
22033, 恒基地产在大连买地，项目总投资人民币8亿元
22034, 恒基地产正筹措50亿港元银团贷款－报导
22035, 恒基地产主席：明年上半年香港房地产市场将持稳
22036, 恒基地产主席：已为杨国强收购邵氏控股权提供资金支持－报导
22037, 恒基地产主席李兆基认购华南城和华润水泥新股
22038, 恒基地产主席有意认购华南城IPO发行的新股－报导
22039, 恒基发展将出售马鞍山公路全部权益，代价为人民币1.22亿元
22040, 恒基发展将配售4.02亿美元新股 - 知情人士
22041, 恒基发展将配售4.02亿美元新股 - 知情人士
22042, 恒基发展将配售4.02亿美元新股-2-
22043, 恒基发展正在就出售公司在中国两条收费公路中的股权进行谈判
22044, 恒基发展终止出售杭州收费公路权益的谈判
22045, 恒基兆业反驳香港政府的调查结果
22046, 恒隆地产：在香港的未出售住房单元价值至多160亿港元
22047, 恒隆地产：执行董事吴士元已辞去职务
22048, 恒隆地产2008财年实现净利润131.6亿港元，2007财年63.7亿港元
22049, 恒隆地产2008财年实现净利润131.6亿港元，2007财年63.7亿港元
22050, 恒隆地产2008财年实现净利润131.6亿港元，2007财年63.7亿港元
22051, 恒隆地产2008财年实现净利润131.6亿港元，2007财年63.7亿港元
22052, 恒隆地产2011财年基本利润下降59%
22053, 恒隆地产发行5亿美元10年期债券，收益率4.936%－知情人士
22054, 恒隆地产计划投资人民币32亿元在天津市建造一座购物中心
22055, 恒隆地产计划向长沙市一项目投资人民币40亿元
22056, 恒隆地产计划向长沙市一项目投资人民币40亿元
22057, 恒隆地产计划向大连地产项目投资约人民币45亿元
22058, 恒隆地产计划向大连地产项目投资约人民币45亿元
22059, 恒隆地产将在中国大陆再投资40亿-50亿港元
22060, 恒隆地产上半财年净利润激增，受房产价值重估收益和销售提振
22061, 恒隆地产上半财年净利润激增，受房产价值重估收益和销售提振
22062, 恒隆地产上半财年净利润猛增至72.7亿港元，受销售额增长提振
22063, 恒隆地产上半财年净利润猛增至72.7亿港元，受销售额增长提振
22064, 恒隆地产上半财年净利润猛增至72.7亿港元，受销售额增长提振
22065, 恒隆地产上半财年净利润增长1%，至16.2亿港元-2-
22066, 恒隆地产上财年净利润激增逾四倍，受重估收益提振
22067, 恒隆地产以人民币4.15亿元的代价购得无锡一处地块
22068, 恒隆地产主席：未来数月可能又是在中国大陆买地的良机
22069, 恒隆地产主席陈启宗：中国大陆应让两或三家地产开发商破产
22070, 恒隆集团：支持香港交易所延长董事持股禁售期的计划
22071, 恒隆集团与恒隆地产委任何孝昌为执行董事
22072, 恒生银行：不会在中国大陆的大众市场拓展客户基础
22073, 恒生银行：持有Washington Mutual Bank发行的优先债券
22074, 恒生银行：获准在中国大陆设立第十家分行
22075, 恒生银行：将申请在中国广东省组建证券合资公司
22076, 恒生银行：将推出香港首只人民币黄金ETF
22077, 恒生银行：近期没有必要通过进一步减少派息来充实资本
22078, 恒生银行：近期没有必要通过进一步减少派息来充实资本
22079, 恒生银行：可能会参与兴业银行的配股计划
22080, 恒生银行：梁永祥将于8月20日起辞任执行董事
22081, 恒生银行：目前还没有裁员的计划
22082, 恒生银行：目前还没有裁员的计划
22083, 恒生银行：希望增持兴业银行股权
22084, 恒生银行2006年净利润增长6.1%，至120.4亿港元
22085, 恒生银行2006年净利润增长6.1%，至120.4亿港元
22086, 恒生银行2007年净利润182.4亿港元，增长52%
22087, 恒生银行财务主管陈国威将于7月8日正式离任
22088, 恒生银行称香港几乎没有进一步降息的空间
22089, 恒生银行抵押贷款利率选择性上调25个基点
22090, 恒生银行对4.5亿美元10年期浮动利率债券定价为99.869
22091, 恒生银行发行4.5亿美元次级债券支持未来贷款增长
22092, 恒生银行关注中国大陆的收购机会
22093, 恒生银行管理人士：中国投资者可能对QDII计划反应冷淡
22094, 恒生银行和广州证券组建合资公司计划获批－消息人士
22095, 恒生银行获准在中国大陆成立法人银行
22096, 恒生银行将斥资24亿港元向汇丰控股收购恒生人寿50%的股份
22097, 恒生银行将斥资24亿港元向汇丰控股收购恒生人寿50%的股份
22098, 恒生银行将任命首位女行政总裁－报导
22099, 恒生银行将申请在华注册独立法人机构以开展人民币零售业务
22100, 恒生银行将香港2008年CPI升幅预期由3.5%上调至5%
22101, 恒生银行南京分行获准经营人民币业务
22102, 恒生银行拟赴中国大陆上市－报导
22103, 恒生银行拟议发行的美元债券利率或较3个月Libor高28个基点
22104, 恒生银行任命梁永祥为执行董事
22105, 恒生银行任命前高盛高管胡祖六为该行独立非执行董事
22106, 恒生银行上半财年净利润61.9亿港元，上年同期为60.5亿港元
22107, 恒生银行上半财年净利润61.9亿港元，上年同期为60.5亿港元-2-
22108, 恒生银行上半年净利润同比增长16%，至80.6亿港元
22109, 恒生银行上半年净利润同比增长16%，至80.6亿港元
22110, 恒生银行上半年净利润同比增长16%，至80.6亿港元
22111, 恒生银行上半年净利润下滑29%，至64.5亿港元
22112, 恒生银行上半年净利润下滑29%，至64.5亿港元
22113, 恒生银行上半年净利润下滑29%，至64.5亿港元
22114, 恒生银行上半年净利润下滑29%，至64.5亿港元
22115, 恒生银行上半年净利润下滑29%，至64.5亿港元
22116, 恒生银行上半年净利润增长14%，至93亿港元
22117, 恒生银行上半年净利润增长14%，至93亿港元
22118, 恒生银行上半年净利润增长14%，至93亿港元
22119, 恒生银行上半年净利润增长8.4%，至70亿港元
22120, 恒生银行上半年净利润增长8.4%，至70亿港元
22121, 恒生银行提议第一季度派息每股1.10港元
22122, 恒生银行完成以人民币8亿元收购烟台市商业银行股权的交易
22123, 恒生银行为一般保险子公司寻找买家－彭博
22124, 恒生银行新债利差收窄，成交清淡
22125, 恒生银行行政总裁：考虑在中国大陆展开更多并购交易
22126, 恒生银行行政总裁：没有增资计划－报导
22127, 恒生银行行政总裁表示该行没有裁员计划－报导
22128, 恒生银行以22.6亿港元出售物业予摩根士丹利牵头财团
22129, 恒生银行与兴业银行签署谅解备忘录，旨在加强合作
22130, 恒生银行预计香港利率将继续温和上扬
22131, 恒生指数编制者：中国银行和中国石化将成为恒生指数成份股
22132, 恒生指数编撰机构：将在基准恒生指数成份股中添加金沙中国
22133, 恒生指数公司未调恒生指数成份股；将把比亚迪股份纳入H股指数
22134, 恒生指数公司未调恒生指数成份股；将把比亚迪股份纳入H股指数
22135, 恒生指数有限公司：将把中煤能源和百丽国际纳入恒生指数
22136, 恒生指数有限公司：将把中煤能源和百丽国际纳入恒生指数
22137, 恒生指数有限公司：将把中煤能源和百丽国际纳入恒生指数
22138, 恒生指数有限公司：将把中煤能源和百丽国际纳入恒生指数
22139, 恒生指数有限公司将华润电力纳入恒指成份股
22140, 恒盛地产2009年12月份合同销售额飙升至人民币15.5亿元
